,x,y,z
0,-2.1511259999999996,-0.399579,-1.304926
1,-1.9472209999999999,-0.628069,-1.085291
2,-1.071893,-0.23269499999999999,-0.551982
3,-0.610089,-0.308494,-0.112825
4,-0.355792,-0.20824499999999999,-0.095154
5,0.031387,0.145539,-0.192247
6,0.570279,0.390873,-0.20695700000000003
7,0.9245469999999999,0.339939,-0.031365
8,1.297072,0.035687,0.340163
9,1.624482,-0.227302,0.821351
10,1.782484,-0.159638,1.3447280000000001
11,1.6537970000000002,-0.214844,1.6750490000000002
12,1.216274,-0.745818,1.6384900000000002
13,1.253634,-1.397169,1.45692
14,1.7052009999999997,-1.464384,1.091623
15,1.639793,-0.845369,0.59365
16,1.394147,0.466949,0.299696
17,0.8233459999999999,0.528116,-0.11563499999999999
18,0.796254,2.984873,-0.41593800000000003
19,1.076206,1.178264,-0.417008
20,-1.112867,-0.18720699999999998,-0.170971
21,-0.4804,0.005425999999999999,-0.40715
22,-1.5124360000000001,1.4308459999999998,-0.331796
23,-1.266572,-0.33634000000000003,-0.30538200000000004
24,-0.377297,-0.8648620000000001,-0.24080900000000002
25,0.24070999999999998,0.019912,-0.126531
26,0.754787,0.041214,-0.30456500000000003
27,0.685103,-0.246267,-0.280114
28,0.594619,-0.6486270000000001,-0.014243
29,0.43450200000000005,-0.657586,0.23354499999999997
30,0.240206,-0.759829,0.395757
31,0.065984,-0.9917590000000001,0.471749
32,0.024602000000000002,-0.820592,0.593018
33,0.142819,-0.54013,0.683215
34,0.06680599999999999,-0.263289,0.781674
35,-0.026126,-0.26412800000000003,0.805595
36,-0.12322999999999999,-0.311551,0.761181
37,-0.120295,-0.592855,0.776517
38,-0.05644400000000001,-0.778788,0.8647950000000001
39,-0.302066,-0.9627629999999999,0.731924
40,-0.52236,-1.363625,0.204266
41,-0.8824719999999999,-1.011175,-0.509069
42,-1.471482,-0.504606,-0.937917
43,-1.821351,-0.229807,-1.156493
44,-1.775037,-0.037645,-1.299558
45,-1.3536920000000001,0.133659,-1.347041
46,-0.9757389999999999,-0.27461599999999997,-1.339605
47,-0.5983569999999999,-0.7513029999999999,-1.273333
48,-0.420915,-0.793948,-1.152398
49,-0.018321,-0.96254,-1.1653930000000001
50,0.270652,-1.245798,-1.17583
51,0.346611,-1.9467619999999999,-0.972507
52,0.398776,-2.472975,-0.759961
53,0.282402,-2.805582,-0.599046
54,0.224348,-3.010439,-0.46779799999999994
55,0.22578,-2.772454,-0.309996
56,0.303113,-1.999116,-0.363858
57,0.257729,-1.5668,-0.27820300000000003
58,0.18951199999999999,-1.480565,-0.20615100000000003
59,0.256705,-1.426705,-0.146998
60,0.325277,-1.315279,-0.09966
61,0.190526,-1.363905,-0.077038
62,0.110507,-1.470791,-0.184282
63,0.192972,-1.688302,-0.472916
64,0.060028,-1.788372,-0.9063459999999999
65,0.015615,-1.97471,-1.4213
66,0.043291,-2.2974069999999998,-1.7315459999999998
67,0.445791,-2.050278,-1.544249
68,0.753258,-1.437905,-0.972455
69,1.02643,-1.10979,-0.41335600000000006
70,1.206229,-1.21049,-0.16200699999999998
71,0.520267,-2.109484,-0.125054
72,-0.789312,-1.049282,-0.384456
73,-0.816869,-0.400968,-0.25088299999999997
74,-0.186555,-1.0807879999999999,0.310934
75,0.369271,-1.340344,0.535203
76,0.38666799999999996,-1.1441540000000001,-0.056722
77,0.910118,-0.688405,-0.46277799999999997
78,0.950458,-1.337841,-0.593056
79,0.951525,-1.349297,-0.127289
80,0.9294450000000001,-1.552317,0.311856
81,0.873708,-1.500257,0.660709
82,0.979866,-1.059939,0.745276
83,0.986223,-0.7801130000000001,0.559091
84,0.864014,-0.832309,0.398071
85,0.797643,-0.794082,0.486221
86,0.731056,-0.780449,0.597902
87,0.706797,-0.692053,0.624324
88,0.624305,-0.585019,0.569132
89,0.559922,-0.5226350000000001,0.475667
90,0.559545,-0.320427,0.524543
91,0.486483,-0.260264,0.46093100000000004
92,0.502361,-0.393056,0.355458
93,0.593363,-0.704915,0.21014699999999997
94,0.569274,-0.950475,0.10133400000000001
95,0.51139,-1.104362,0.007123999999999999
96,0.51747,-1.1152799999999998,0.068069
97,0.320714,-0.8360620000000001,0.20947800000000003
98,0.048783999999999994,-0.836065,0.179805
99,-0.150429,-0.787474,-0.076954
100,-0.639206,-0.648191,-0.38498899999999997
101,-1.155575,-0.749419,-0.729229
102,-1.734804,-0.9234530000000001,-0.9274690000000001
103,-2.752129,-0.5684020000000001,-0.9232790000000001
104,-3.133249,0.29911,-0.953759
105,-2.632037,0.346926,-1.091324
106,-2.362428,0.21839,-1.149097
107,-2.071119,-0.598163,-1.26352
108,-1.8097990000000002,-1.304481,-1.479775
109,-1.586285,-1.611301,-1.667964
110,-1.355512,-2.075253,-1.7287830000000002
111,-1.065186,-2.102668,-1.784404
112,-0.721299,-2.342168,-1.8628799999999999
113,-0.403079,-2.468106,-1.813494
114,-0.020763999999999998,-2.321625,-1.746918
115,0.276949,-2.0700950000000002,-1.503742
116,0.41208599999999995,-2.312575,-1.189499
117,0.603707,-2.789677,-0.8585360000000001
118,0.911424,-2.809222,-0.500644
119,1.315674,-2.470134,-0.13505899999999998
120,1.6683400000000002,-1.7823470000000001,0.18698900000000002
121,1.4635790000000002,-1.531166,0.420246
122,0.750318,-2.079758,0.233301
123,-0.19338,-2.726213,-0.055541
124,-0.178405,-1.3137370000000002,-0.314688
125,0.295209,-0.449053,-0.378718
126,0.526215,-0.17466700000000002,-0.46505
127,0.433806,-0.572699,-0.480141
128,0.295894,-0.115507,-0.67397
129,1.35189,-1.060158,-0.8523219999999999
130,1.0607959999999999,-1.791716,-0.67182
131,-0.6544979999999999,-1.6622299999999999,-0.131697
132,-0.082245,-1.620249,0.06239
133,0.262318,-0.8374020000000001,0.8606879999999999
134,0.358273,-0.820817,0.892315
135,0.035922,-0.6810579999999999,0.587577
136,-0.23239,-0.787864,0.357241
137,0.226962,-0.710527,0.066589
138,0.387759,-1.011511,0.07130299999999999
139,0.441296,-1.2575690000000002,0.019649
140,0.514066,-1.068875,-0.078361
141,0.443605,-1.102623,-0.102311
142,0.286124,-1.1811690000000001,-0.03708
143,0.07962999999999999,-0.7971090000000001,0.001578
144,-0.061233,-0.150825,-0.057918
145,-0.25661799999999996,0.152954,-0.198541
146,-0.47072700000000006,0.14763099999999998,-0.280147
147,-0.45669899999999997,0.157272,-0.305698
148,-0.463292,0.158185,-0.261949
149,-0.319198,0.17896199999999998,-0.25455900000000004
150,-0.281602,0.541813,-0.185327
151,-0.31400100000000003,0.470488,-0.169439
152,-0.560228,0.237171,-0.21679299999999999
153,-0.711665,0.06586900000000001,-0.40350199999999997
154,-1.14605,-0.179981,-0.616661
155,-1.9149180000000001,-0.47513199999999994,-0.997668
156,-2.311693,-0.743262,-1.53207
157,-2.514222,-0.693701,-1.762148
158,-2.249743,-0.8463309999999999,-1.651146
159,-1.306359,-0.140848,-1.4713399999999999
160,-0.563619,0.343629,-1.260606
161,0.119986,0.27416999999999997,-1.266424
162,0.610561,0.017871,-1.0009549999999998
163,0.862607,-0.781162,-0.66809
164,0.9706469999999999,-1.530869,-0.291429
165,1.0349709999999999,-1.511499,0.136285
166,1.1878030000000002,-0.846651,0.507173
167,1.5415780000000001,0.39373400000000003,0.897956
168,1.658957,1.004483,1.507948
169,1.5600610000000001,0.515369,1.8977849999999998
170,0.918416,-0.9485629999999999,1.715718
171,0.765039,-1.671297,1.1697110000000002
172,0.941152,-0.628468,0.7700899999999999
173,1.39039,0.45055100000000003,0.40758099999999997
174,1.811966,0.390761,0.076249
175,1.486338,-0.141777,0.06717999999999999
176,1.036254,0.23115500000000003,0.169312
177,0.197278,0.45630299999999996,0.003998
178,0.571029,1.258052,-0.218745
179,0.35903,1.189041,-0.359007
180,-0.6535569999999999,0.954577,-1.052646
181,-0.825311,1.371834,-1.353482
182,-0.338481,0.288133,-0.365929
183,-0.236262,-1.203301,0.08962200000000001
184,-0.637429,-0.615297,0.443921
185,0.123028,-0.193964,0.44655600000000006
186,0.28626599999999996,0.624132,0.314189
187,0.543855,0.6310819999999999,0.217703
188,0.49493400000000004,0.985439,-0.177267
189,0.384088,1.037803,-0.388548
190,0.023729,0.668143,-0.340385
191,-0.5335449999999999,0.456607,-0.237184
192,-1.092156,0.444193,-0.11181500000000001
