,x,y,z
0,0.784729,1.8817599999999999,-0.289581
1,1.553207,1.3611149999999999,-0.353134
2,1.236664,0.821991,-0.35549899999999995
3,0.154892,0.42158500000000004,-0.075485
4,-0.37706,0.32988,0.513367
5,-0.514938,-0.186066,0.592117
6,-0.787262,-0.8240360000000001,0.487946
7,-1.346832,-1.077911,0.063614
8,-1.01738,-0.779251,-0.21400500000000003
9,-0.141968,0.009293000000000001,-0.389664
10,0.403595,0.640717,-1.034943
11,1.26062,1.204926,-0.323944
12,2.175034,1.13826,1.341156
13,0.187363,0.5482640000000001,0.618744
14,-2.43425,3.766571,-0.25953699999999996
15,0.304321,2.145645,1.430618
16,1.068039,1.626328,0.7042390000000001
17,1.030884,2.373566,-1.067307
18,-0.189056,1.920074,0.678711
19,-0.653412,2.271652,0.197464
20,-0.324112,2.463699,-0.349091
21,0.283142,1.8076169999999998,-0.23168899999999998
22,0.715576,1.084457,-0.364212
23,1.151047,0.344986,-0.294556
24,1.1238709999999998,-0.10434,-0.24005100000000001
25,1.095032,-0.5377810000000001,0.128754
26,0.795151,-0.687347,-0.024658000000000003
27,0.627533,-0.171127,-0.344376
28,0.463104,0.398163,-0.297653
29,0.14871199999999998,0.692444,-0.213486
30,-0.27223200000000003,0.508301,0.064789
31,-0.44458000000000003,1.255875,0.423141
32,-0.08725,2.822845,0.484467
33,-0.564743,4.3295900000000005,0.5013890000000001
34,-0.526596,2.458862,-0.297119
35,0.504929,2.731995,-0.42317200000000005
36,2.114624,1.9257970000000002,-0.39732399999999995
37,1.773514,1.365692,-0.31427
38,0.538849,1.027405,-0.004211
39,0.015732,0.8838809999999999,0.504333
40,-0.5066069999999999,0.246658,0.40103099999999997
41,-1.03009,-0.480026,0.259949
42,-1.345337,-1.019958,0.542511
43,-1.5770110000000002,-1.389481,0.216797
44,-1.052765,-0.6498109999999999,-0.395966
45,-0.265015,0.067368,-0.5186
46,0.49832200000000004,0.655853,-0.93573
47,1.421341,1.38913,0.064514
48,2.06221,2.277145,0.997986
49,-0.23669400000000002,3.694946,-0.954208
50,-1.0191350000000001,0.151825,0.157471
51,-0.211945,0.89061,0.45359799999999995
52,0.77182,2.6703490000000003,0.076706
53,1.005966,2.7354279999999997,0.226212
54,0.741211,1.7821349999999998,0.399429
55,0.007659999999999999,2.370148,-0.185425
56,-0.619003,2.067078,-0.51564
57,-0.249817,1.457565,-0.281723
58,0.52652,0.545471,-0.042388999999999996
59,0.644241,-0.09668,-0.469208
60,0.734665,-0.265961,-0.090012
61,0.701462,-0.572708,0.162689
62,0.745621,-0.394226,-0.076797
63,0.631866,0.10057100000000001,-0.278976
64,0.331955,0.429993,-0.250854
65,-0.009613,0.571396,-0.30404699999999996
66,-0.36836199999999997,0.357117,-0.270294
67,-0.36506700000000003,0.294754,0.429703
68,-0.199478,1.384064,0.48364300000000005
69,0.180786,3.7326660000000005,0.591888
70,-0.477112,4.57106,-0.037643
71,-0.9417110000000001,2.2780150000000003,-0.678818
72,0.719208,1.879486,-0.26265
73,2.131653,1.5099639999999999,-0.507034
74,1.827179,0.8983760000000001,-0.32276900000000003
75,0.579056,0.612579,-0.138824
