,x,y,z
0,1.4475360000000002,-1.775068,0.422583
1,2.476768,-2.149105,0.360817
2,3.8310910000000002,-2.395105,0.498779
3,4.456797,-1.9576770000000001,0.5891149999999999
4,3.733476,-1.030271,0.79545
5,2.47848,-0.29986,0.643675
6,1.8046389999999999,0.594734,0.48827
7,1.192931,1.380055,0.166798
8,0.392776,1.554618,0.09689099999999999
9,-0.41807,1.603156,0.38279
10,-1.192391,1.3357219999999999,0.533684
11,-1.5555700000000001,1.092562,0.38511300000000004
12,-1.6341510000000001,0.570199,0.015628
13,-1.6304610000000002,0.243833,-0.42189899999999997
14,-1.578689,0.028662,-1.0023739999999999
15,-1.522006,-0.34594600000000003,-1.409559
16,-1.570614,-0.744187,-1.6764430000000001
17,-1.4345780000000001,-0.9764280000000001,-1.791632
18,-1.386843,-0.625865,-1.854773
19,-1.598164,-0.00048600000000000005,-1.6872029999999998
20,-1.796186,0.48238000000000003,-1.057886
21,-1.4489370000000001,0.690865,-0.48316000000000003
22,-0.313042,0.719615,-0.133432
23,0.360055,0.876439,0.29088
24,-0.221079,1.215082,0.556647
25,-1.28627,1.596,0.793341
26,-2.00985,1.585467,0.5917479999999999
27,-1.127137,0.582447,-0.023575
28,-0.314053,0.639359,0.489437
29,0.025503,0.9640549999999999,0.514894
30,-0.508508,0.389279,0.061111
31,-0.5620390000000001,-0.7583810000000001,-0.335171
32,-0.21473299999999998,-0.437379,0.339823
33,0.257897,-0.142784,1.11614
34,0.123706,0.08875599999999999,0.340445
35,-0.45634399999999997,0.274298,-0.26739
36,-0.701408,-0.071404,-0.44918800000000003
37,-0.8715139999999999,-0.19961500000000001,-0.473713
38,-1.145031,-0.048463,-0.473681
39,-1.2049459999999999,0.217798,-0.407142
40,-1.033409,0.46516,-0.344304
41,-0.7888149999999999,0.584451,-0.285065
42,-0.45103699999999997,0.606241,-0.166297
43,-0.028096,0.713507,0.08114299999999999
44,0.562713,0.830177,0.495317
45,1.24336,0.46525200000000005,0.8541209999999999
46,1.4518950000000002,-0.313483,0.678182
