,x,y,z
0,1.5063950000000002,0.062627,0.082013
1,1.3656979999999999,-0.831491,0.823522
2,2.021345,-0.125999,0.45225200000000004
3,1.934581,0.255846,0.674415
4,2.021704,0.641208,0.665984
5,1.718662,1.157649,0.716616
6,1.8291119999999998,1.6934630000000002,0.8918889999999999
7,2.188344,2.536171,1.0941450000000001
8,2.061037,2.5713169999999996,1.206442
9,1.881316,1.980748,1.197397
10,1.6797490000000002,1.158504,1.068857
11,1.429095,0.6026229999999999,0.971678
12,1.2525979999999999,0.49778500000000003,0.968443
13,1.258867,0.326933,1.064846
14,1.06788,0.45278199999999996,1.193674
15,1.005728,0.851474,1.177773
16,1.043113,1.1271360000000001,1.206523
17,0.99965,1.022497,1.038643
18,0.892854,0.8668040000000001,0.905637
19,0.6238199999999999,0.479362,0.7931590000000001
20,0.577058,0.160433,0.670396
21,0.66245,0.054072,0.554692
22,0.556912,0.055575,0.536862
23,0.791375,0.260261,0.561738
24,0.836058,0.375643,0.706112
25,0.8325610000000001,0.050941,0.9233530000000001
26,0.703276,0.266494,0.9435379999999999
27,0.5051869999999999,0.46579499999999996,0.825463
28,-0.154168,0.8476899999999999,0.7327739999999999
29,-0.815496,0.846822,0.457895
30,-1.302661,0.390629,0.145292
31,-1.410733,0.148705,-0.266418
32,-1.396771,0.591911,-0.557445
33,-1.612616,1.008792,-1.2581040000000001
34,-1.94833,1.858425,-1.9174259999999999
35,-2.0050220000000003,1.461675,-2.283713
36,-2.3423599999999998,1.00581,-1.743897
37,-2.3933150000000003,0.081457,-1.776183
38,-2.721979,-1.22396,-1.6443470000000002
39,-2.9931490000000003,-0.376716,-1.23072
40,-3.070286,-1.045901,-1.1161020000000001
41,-2.9124220000000003,-0.853706,-1.630128
42,-2.60474,0.016247,-1.8021459999999998
43,-2.821333,-1.3573110000000002,-1.510274
44,-2.422592,-1.770284,-1.1459
45,-2.042522,-1.986431,-0.702861
46,-1.491781,-2.07917,-0.366678
47,-0.7454569999999999,-1.600729,-0.247779
48,0.089769,-1.31846,-0.165394
49,0.7555,-1.235898,-0.077529
50,1.205158,-0.9898020000000001,0.060961
51,1.339924,0.141577,-0.06987
