,x,y,z
0,-0.32106,0.9629059999999999,-0.030045
1,-0.325531,0.966827,-0.029952999999999997
2,-0.321365,0.966232,-0.0186
3,-0.314606,0.9492649999999999,-0.012863
4,-0.329941,0.949951,-0.022293
5,-0.319458,0.961258,-0.027832
6,-0.315231,0.9626459999999999,-0.032227
7,-0.301453,0.961441,-0.02298
8,-0.30688499999999996,0.956177,-0.01796
9,-0.32109099999999996,0.954666,-0.016037
10,-0.325882,0.953156,-0.015045
11,-0.332916,0.958527,-0.011382999999999999
12,-0.334122,0.962692,-0.012634000000000001
13,-0.33723400000000003,0.9519040000000001,-0.003387
14,-0.34126300000000004,0.9431,0.008148
15,-0.340378,0.935089,0.004181
16,-0.33725,0.932892,-0.000916
17,-0.345459,0.932312,-0.008223999999999999
18,-0.349609,0.9264979999999999,-0.001877
19,-0.344223,0.927826,0.0026089999999999998
20,-0.334244,0.936966,-0.00264
21,-0.325775,0.9472959999999999,-0.013199
22,-0.315796,0.9544370000000001,-0.010941
23,-0.318222,0.946442,0.004288
24,-0.326935,0.943176,0.010254000000000001
25,-0.341217,0.9468840000000001,-0.005843999999999999
26,-0.353134,0.9500120000000001,-0.019135
27,-0.359467,0.9509280000000001,-0.015075999999999999
28,-0.36908,0.936157,-0.002823
29,-0.367844,0.9329069999999999,-0.005447
30,-0.359283,0.9368129999999999,-0.018936
31,-0.342499,0.945908,-0.026351999999999997
32,-0.323517,0.955994,-0.019714
33,-0.308121,0.952667,-0.007965
34,-0.324829,0.946335,-0.00209
35,-0.333923,0.9457549999999999,-0.0061340000000000006
36,-0.336411,0.949463,-0.016647
37,-0.329651,0.951477,-0.021179
38,-0.32777399999999995,0.9453889999999999,-0.014587000000000001
39,-0.331802,0.9460299999999999,-0.010574
40,-0.33723400000000003,0.9448850000000001,-0.007873999999999999
41,-0.329391,0.9485020000000001,-0.018112
42,-0.3134,0.949783,-0.024506
43,-0.308136,0.945053,-0.018021000000000002
44,-0.325333,0.940536,-0.00473
45,-0.34330700000000003,0.941391,-0.012145999999999999
46,-0.344025,0.9437409999999999,-0.02095
47,-0.339737,0.9427190000000001,-0.022751
48,-0.33520500000000003,0.943893,-0.017136000000000002
49,-0.341644,0.944,-0.007935
50,-0.34320100000000003,0.942368,-0.006653
51,-0.33847,0.947708,-0.017547999999999998
52,-0.328278,0.9524540000000001,-0.026642000000000002
53,-0.32489,0.947205,-0.012466
54,-0.341827,0.9349209999999999,0.000198
55,-0.351059,0.9339290000000001,-0.001602
56,-0.35179099999999996,0.944183,-0.011047
57,-0.340225,0.9383090000000001,-0.009521
58,-0.34721399999999997,0.933624,-0.00021400000000000002
59,-0.35226399999999997,0.9308930000000001,0.0023350000000000003
60,-0.35275300000000004,0.9384610000000001,-0.008667
61,-0.33699,0.9463959999999999,-0.015212999999999999
62,-0.332489,0.944519,-0.01178
63,-0.347443,0.932617,-0.007126
64,-0.35379,0.932983,-0.005142
65,-0.35186799999999996,0.938507,-0.016418000000000002
66,-0.34876999999999997,0.949509,-0.026855
67,-0.34573400000000004,0.9485469999999999,-0.017197
68,-0.351562,0.943558,0.0009609999999999999
69,-0.356369,0.937592,0.000595
70,-0.360519,0.938843,-0.014832
71,-0.350601,0.944321,-0.028488
72,-0.346542,0.9468540000000001,-0.026108
73,-0.338028,0.933701,-0.00827
74,-0.341171,0.9326780000000001,0.0053100000000000005
75,-0.348785,0.94368,-0.007278
76,-0.34697,0.95195,-0.022964
77,-0.338364,0.9539639999999999,-0.018829
78,-0.338364,0.943558,-0.000992
79,-0.352539,0.9396059999999999,0.002747
80,-0.35487399999999997,0.938675,-0.01123
81,-0.345627,0.9402469999999999,-0.027710000000000002
82,-0.335068,0.9355620000000001,-0.024887
83,-0.337006,0.935745,-0.012756
84,-0.342377,0.944016,-0.00264
85,-0.356979,0.943649,-0.013535
86,-0.34874,0.949722,-0.024291999999999998
87,-0.340851,0.95314,-0.026855
88,-0.342911,0.94278,-0.015533000000000002
