,x,y,z
0,-1.574517,0.058488,-0.473613
1,-1.148945,0.7100479999999999,-0.7449399999999999
2,-0.450766,0.691253,-0.38004899999999997
3,-0.002023,0.06907100000000001,0.044763
4,-0.11520899999999999,-0.194702,0.038969
5,-0.612859,0.34526100000000004,-0.029292000000000002
6,-0.469681,0.040556,-0.14433800000000002
7,-0.182381,-0.24759,-0.262671
8,-0.28094,0.053497,-0.347067
9,-0.360471,0.655578,-0.32809699999999997
10,-0.317554,0.629228,-0.169667
11,-0.277746,0.119371,-0.040549
12,-0.286461,-0.099217,0.018422
13,-0.331557,-0.142817,0.03846
14,-0.213718,-0.068526,0.006072999999999999
15,-0.115324,0.172084,-0.043755
16,-0.20751799999999998,0.276941,-0.078716
17,-0.321284,0.368931,-0.07428799999999999
18,-0.431792,0.494914,-0.048516000000000004
19,-0.49857799999999997,0.629214,-0.00963
20,-0.453036,0.819629,0.018218
21,-0.496576,0.8751329999999999,0.028525
22,-0.45657200000000003,0.76417,0.037492000000000004
23,-0.38611599999999996,0.769267,0.033705
24,-0.39663200000000004,0.845833,0.076262
25,-0.4654,0.804258,0.14313299999999998
26,-0.360221,0.693153,0.131192
27,-0.35378699999999996,0.731356,0.162166
28,-0.393251,0.786675,0.215231
29,-0.396341,0.8281629999999999,0.23224699999999998
30,-0.45546000000000003,0.7388520000000001,0.240495
31,-0.382115,0.6471100000000001,0.209078
32,-0.306627,1.037907,0.18346700000000002
33,-0.326991,1.245742,0.174513
34,-0.266959,1.210776,0.075632
35,-0.247592,1.1715959999999999,-2.6000000000000002e-05
36,-0.29663,1.149521,-0.031319
37,-0.305193,1.164379,-0.010033
38,-0.276762,1.12575,0.03508
39,-0.298296,1.135199,0.08832899999999999
40,-0.33423400000000003,1.180186,0.05811
41,-0.31199,1.26898,-0.05508
42,-0.294537,1.2204549999999998,-0.189492
43,-0.279908,1.0970540000000002,-0.244779
44,-0.288543,1.1298860000000002,-0.189334
45,-0.27986500000000003,1.24245,-0.108233
46,-0.28079299999999996,1.280773,-0.100811
47,-0.28126999999999996,1.294033,-0.219404
48,-0.29080900000000004,1.189083,-0.338977
49,-0.29302,1.0744340000000001,-0.437122
50,-0.268362,1.0882479999999999,-0.44978599999999996
51,-0.195017,1.079264,-0.397987
52,-0.056702999999999996,1.0805639999999999,-0.31049699999999997
53,0.11560999999999999,0.992498,-0.281407
54,0.327583,0.693427,-0.26672399999999996
55,0.535121,0.38149,-0.227487
56,0.933967,0.114811,-0.21688200000000002
57,1.420121,-0.389885,-0.166906
58,1.9123569999999999,-0.697649,-0.086161
59,2.4707939999999997,-0.727721,0.023532
60,2.631809,-1.035829,0.21092199999999997
61,2.632742,-0.954255,0.322988
62,2.476484,-0.843916,0.304663
63,2.472235,-0.20219600000000001,0.468317
64,2.0497419999999997,0.53963,0.735744
65,1.3632819999999999,0.658213,0.7137060000000001
66,1.18266,-0.423122,0.890086
67,1.31446,-0.683858,0.977867
68,1.381514,-0.77654,0.9207700000000001
69,1.4422059999999999,-0.929644,0.794272
70,1.308359,-1.160911,0.66972
71,1.132511,-1.373285,0.651672
72,0.825893,-1.542247,0.813185
73,0.538895,-1.708784,0.8840319999999999
74,0.40571199999999996,-1.515169,0.7995329999999999
75,0.375111,-1.274022,0.7274390000000001
