,x,y,z
0,0.073527,0.087729,0.10829200000000001
1,0.034293000000000004,0.139008,0.105815
2,-0.011529000000000001,0.145582,0.100146
3,-0.038026,-0.040797,0.11195
4,-0.021291,-0.13134,0.09616
5,0.007667,-0.112206,0.08138200000000001
6,0.014922,0.087998,0.09185900000000001
7,0.002139,0.092304,0.091764
8,-0.033696,-0.046062,0.09275900000000001
9,-0.054532000000000004,-0.19503399999999999,0.069303
10,-0.041926,-0.271646,0.036375
11,-0.02256,-0.251409,0.020461
12,-0.027663999999999998,-0.211929,0.008624
13,-0.046618,-0.145858,0.019089
14,-0.016564,-0.10336,0.021381
15,0.014083000000000002,-0.184364,0.005676
16,0.05363300000000001,-0.167458,0.0059299999999999995
17,0.007022,-0.057717,0.041783999999999995
18,-0.051740999999999995,-0.051222000000000004,0.06700199999999999
19,-0.07996900000000001,-0.141745,0.08508099999999999
20,-0.074812,-0.17693499999999998,0.089435
21,-0.039332,-0.12800899999999998,0.07786900000000001
22,-0.033825,-0.143789,0.023449
23,-0.00701,-0.154364,-0.019079
24,0.07549299999999999,-0.106591,-0.049543000000000004
25,0.093263,-0.022209,-0.121097
26,0.070775,0.084847,-0.233555
27,0.092313,0.053121,-0.310276
28,0.160842,0.098727,-0.31947
29,0.217898,0.233733,-0.29788000000000003
30,0.21453000000000003,0.254815,-0.23917800000000003
31,0.12642899999999999,0.195155,-0.161737
32,0.057737000000000004,0.1876,-0.077817
33,-0.001065,0.221646,-0.016315
34,-0.043113,0.146069,0.005921
35,-0.08828899999999999,0.317673,0.021409
36,1.005866,-1.419466,0.056915
37,-0.8417,0.69762,-0.035615
38,-0.891683,-0.47509700000000005,-0.296176
39,0.338427,0.256521,-0.506438
40,0.0068200000000000005,-0.139811,-0.472996
41,-0.053765,-0.37472300000000003,-0.282974
42,-0.051571000000000006,-0.406398,-0.08957000000000001
43,0.040033,-0.095023,0.018561
44,-0.016101,-0.17286600000000002,0.086635
45,-0.09806000000000001,-0.379197,0.074577
46,-0.092193,-0.218531,0.11714000000000001
47,-0.033386,-0.029762,0.278611
48,0.125638,0.0058119999999999995,0.302109
49,0.167375,0.074746,0.342904
50,0.036861,0.194668,0.303383
51,-0.012724,0.465786,0.21189000000000002
52,0.058574,0.809982,0.122217
53,0.020768000000000002,0.696172,0.11141600000000002
54,-0.039194,0.450143,0.150837
55,-0.053825,0.27869299999999997,0.148818
56,-0.066709,0.274421,0.16262000000000001
57,-0.043372,0.23602399999999998,0.15428699999999998
58,0.051259000000000006,0.36580300000000004,0.11846199999999998
59,0.068329,0.33921799999999996,0.09191
60,0.055899000000000004,0.1466,0.053614
61,0.084793,-0.09840499999999999,0.026356
62,0.11623800000000001,-0.263471,-0.013806
63,0.098063,-0.301638,-0.043794
64,0.069502,-0.261002,-0.057932000000000004
65,0.015404,-0.174593,-0.041329000000000005
66,-0.025084,-0.12772,-0.006421
67,-0.054301999999999996,-0.149206,0.06390499999999999
68,-0.125753,-0.11604,0.09006900000000001
69,-0.076663,0.3239,0.052461
70,0.024405,0.653048,-0.029508
71,0.143225,0.743173,-0.026657
72,0.179477,0.537301,0.010179
73,0.037143999999999996,0.046379000000000004,0.090999
74,-0.037016,-0.066316,0.09917100000000001
