,x,y,z
0,0.13504000000000002,1.198624,-0.020676
1,0.028777999999999998,1.257919,-0.171799
2,-0.193512,1.184036,-0.195786
3,-0.217346,1.186996,-0.171906
4,-0.002625,1.431015,-0.173477
5,0.11898800000000001,1.214859,0.12376400000000001
6,0.006881999999999999,1.290024,0.182587
7,-0.392838,1.451263,0.234756
8,-0.623199,1.6744080000000001,0.27468899999999996
9,-0.638321,1.524002,0.255447
10,-0.565628,1.3078610000000002,0.103302
11,-0.62059,1.3695979999999999,-0.0037990000000000003
12,-0.28274499999999997,1.2115479999999998,0.26013200000000003
13,0.031508999999999995,0.997864,0.2771
14,0.08161900000000001,0.83078,0.262741
15,0.095459,0.659088,0.191574
16,0.074738,0.660538,0.219894
17,0.009552,0.64682,0.183319
18,-0.1698,0.609146,0.1539
19,-0.31771900000000003,0.5240779999999999,0.181274
20,-0.359665,0.43708800000000003,0.245804
21,-0.345398,0.379913,0.20060699999999998
22,-0.23388699999999998,0.380188,0.034683
23,-0.16922,0.405548,-0.14752200000000001
24,-0.169327,0.446884,-0.288208
25,-0.156357,0.6095119999999999,-0.5662229999999999
26,-0.272537,1.087112,-1.015579
27,-0.325409,2.0134119999999998,-1.361298
28,0.186691,2.3425290000000003,-1.131104
29,-0.009842,1.043655,-0.637115
30,-0.242325,0.542007,-0.510941
31,-0.6867979999999999,0.835938,-0.574142
32,-0.881073,1.64238,-0.177505
33,-0.43521099999999996,2.181534,-0.13406400000000002
34,-0.21038800000000002,0.809006,0.825958
35,0.165756,-0.16555799999999998,0.782562
36,0.121246,0.028992,0.43904099999999996
37,0.080612,1.034973,0.644791
38,0.18457,1.728271,0.472916
39,0.344467,1.631653,-0.019775
40,0.258316,1.104431,-0.015671
41,-0.028533999999999997,0.783569,0.110779
42,-0.357956,0.845413,0.08769199999999999
43,-0.398804,0.8927,0.012634000000000001
44,-0.199799,0.870834,-0.015441999999999999
45,0.023849000000000002,1.018753,0.157135
46,0.20492600000000002,1.090332,0.211044
47,0.36325100000000005,0.975052,-0.076111
48,0.123825,0.9562069999999999,-0.11386099999999999
49,0.009201,0.879868,0.14314300000000002
50,-0.024796000000000002,0.8460540000000001,0.095001
51,-0.007629,0.9612729999999999,-0.062347
52,-0.10878,1.015488,-0.025742
53,-0.17643699999999998,1.023148,-0.008698000000000001
54,0.009613,1.006607,-0.018478
55,0.281448,1.1699680000000001,0.00618
56,0.117096,1.247131,-0.076065
57,-0.099579,1.137192,0.007873999999999999
58,-0.071487,1.1662290000000002,-0.030579000000000002
59,-0.024918,1.25647,-0.164627
60,-0.147064,1.2179870000000002,-0.278351
61,-0.19397,1.244003,-0.18591300000000002
62,-0.057678,1.470764,-0.303558
63,0.189072,1.179001,0.095703
64,0.190079,1.232697,0.093842
65,-0.09306299999999999,1.401825,0.262848
66,-0.413422,1.7349400000000001,0.334839
67,-0.5120239999999999,1.6754759999999997,0.161484
68,-0.541534,1.4014739999999999,0.102631
69,-0.588104,1.338409,0.13308699999999998
70,-0.385925,1.233185,0.26796
71,-0.036239999999999994,0.96347,0.204498
72,0.119736,0.8764649999999999,0.201004
73,0.179077,0.745071,0.172058
74,0.12481700000000001,0.669983,0.23967
75,0.037032999999999996,0.598312,0.28018200000000004
76,-0.178833,0.51915,0.22927899999999998
77,-0.319656,0.472946,0.22329699999999997
78,-0.34668000000000004,0.429306,0.305161
79,-0.328415,0.343613,0.25947600000000004
80,-0.296066,0.303543,0.155792
81,-0.176468,0.318359,-0.036514
82,-0.15971400000000002,0.450211,-0.267258
83,-0.211288,0.712753,-0.646698
84,-0.352509,1.177383,-1.256653
85,-0.489517,2.108597,-1.469986
86,0.24411,2.505859,-1.140396
87,-0.009567,1.018677,-0.562729
88,-0.188889,0.350021,-0.363953
89,-0.443375,0.201462,-0.618225
90,-0.707657,0.887299,-0.56926
91,-0.35896300000000003,1.831711,0.639267
92,-0.351593,2.3110049999999998,0.256485
93,-0.051895000000000004,0.8105319999999999,0.660217
94,-0.007004000000000001,-0.10553,0.299133
95,-0.10701,0.386612,0.473434
96,0.11386099999999999,1.135025,0.634598
97,0.20626799999999998,1.615189,0.199875
98,0.196793,1.368729,0.079788
99,0.057571000000000004,1.018448,0.034652999999999996
100,-0.209702,0.930588,0.081589
101,-0.22084,0.877548,0.009537
102,-0.168182,0.812592,0.014022999999999999
103,-0.043198,0.860886,0.138214
104,0.072739,0.930359,0.099686
105,0.03627,0.874115,-0.033173
106,-0.028839,0.894913,0.052811000000000004
107,-0.066162,0.887375,0.146927
108,0.025192,0.9302520000000001,0.033356
109,0.062912,0.9775389999999999,-0.017639
110,-0.064697,1.024857,0.011475
111,-0.199768,1.0541690000000001,-0.039963
112,-0.06221,1.104431,-0.02507
113,0.129166,1.235062,-0.008163
114,0.122299,1.172836,-0.017609
115,0.160522,1.186447,0.030304
116,0.16581700000000002,1.304626,-0.108017
117,-0.042664,1.303253,-0.20681799999999997
118,-0.279938,1.2139280000000001,-0.325974
119,-0.235825,1.215485,-0.196732
120,0.014419999999999999,1.430389,-0.131805
121,0.149277,1.0290219999999999,0.025635
122,0.008163,1.146988,0.241882
123,-0.236816,1.473877,0.338852
124,-0.571609,1.9744259999999998,0.193573
125,-0.50972,1.519119,0.217331
126,-0.495224,1.369049,0.089767
127,-0.421097,1.4003139999999998,0.177963
128,-0.11412,1.115082,0.268158
129,0.055054,0.906723,0.26738
130,0.069107,0.774612,0.220322
131,0.06410199999999999,0.678833,0.22456399999999999
132,0.030883999999999998,0.627563,0.25975
133,-0.032898000000000004,0.656021,0.285233
134,-0.137573,0.5802609999999999,0.283066
135,-0.262421,0.465271,0.30688499999999996
136,-0.3862,0.340332,0.283997
137,-0.391434,0.256653,0.121689
138,-0.378784,0.26313800000000004,-0.080261
139,-0.252869,0.35234099999999996,-0.20011900000000002
140,-0.14514200000000002,0.6108859999999999,-0.49177600000000005
141,-0.14216600000000001,1.0996700000000001,-1.02446
142,-0.28865100000000005,1.904007,-1.377823
143,0.217117,2.542755,-1.320755
144,-0.031432999999999996,1.116638,-0.732025
145,-0.188004,0.418671,-0.540863
146,-0.531311,0.539139,-0.7084050000000001
147,-0.660049,1.3936309999999998,-0.24069200000000002
148,-0.085724,2.467865,0.808441
149,-0.31510900000000003,1.61142,0.802689
150,-0.159164,-0.15293900000000002,0.532089
151,-0.372498,-0.282486,0.125931
152,-0.037094,0.49205,0.9235530000000001
153,0.139175,1.54361,0.614609
154,0.32254,2.064316,0.32489
155,0.366196,1.360275,-0.10497999999999999
156,0.092407,0.935516,-0.03241
157,-0.189667,0.780518,0.031799
158,-0.240112,0.8072050000000001,0.045502
159,-0.072586,0.877884,0.11056500000000001
160,0.055237,0.9326629999999999,0.053328999999999994
161,0.056014999999999995,0.8540040000000001,-0.046661
162,-0.109543,0.857224,0.048111
163,-0.166,0.845032,0.179977
164,-0.044388,0.92717,0.08390800000000001
165,0.059891,1.021484,0.042694
166,-0.043365,1.0874629999999998,-0.030685000000000004
167,-0.179596,1.0708309999999999,-0.076431
168,-0.021667,1.21492,-0.07724
169,0.135666,1.346436,-0.09109500000000001
170,0.172638,1.248169,0.020065
171,0.19581600000000002,1.2373049999999999,-0.0811
172,0.058823,1.309906,-0.207108
173,-0.23095700000000002,1.2192690000000002,-0.298996
174,-0.219467,1.125107,-0.10728499999999999
175,-0.026031,1.3465120000000002,-0.20509299999999997
176,0.100647,1.133835,0.09314
177,-0.036133,1.1732639999999999,0.22276300000000002
178,-0.415833,1.446259,0.30256700000000003
179,-0.636124,1.89183,0.270081
180,-0.515045,1.523849,0.208069
181,-0.522202,1.370865,0.138153
182,-0.6211399999999999,1.5064540000000002,0.03804
183,-0.324997,1.301758,0.250717
184,-0.007873999999999999,0.947525,0.309113
185,0.105576,0.796143,0.2267
186,0.119843,0.692505,0.197052
187,0.07196,0.648651,0.220581
188,-0.022949,0.6107640000000001,0.26306199999999996
189,-0.172974,0.478317,0.21629299999999999
190,-0.28923000000000004,0.382156,0.24427800000000002
191,-0.350327,0.26757800000000004,0.273148
192,-0.33461,0.23826599999999998,0.21772800000000003
193,-0.23330700000000001,0.305756,0.030167000000000003
194,-0.102753,0.46032700000000004,-0.249298
195,-0.105057,0.571426,-0.48548900000000006
196,-0.165771,0.850891,-0.9572450000000001
197,-0.342285,1.568893,-1.3147739999999999
198,-0.023666,2.5688169999999997,-1.271332
199,0.116547,1.535477,-0.810623
200,-0.153824,0.677643,-0.584
201,-0.583069,0.875107,-0.729187
202,-0.897644,1.81076,-0.5865020000000001
203,-0.071686,2.4077,-0.35322600000000004
204,0.171188,0.5369109999999999,1.7911529999999998
205,-0.38246199999999997,-0.79837,0.849533
206,-0.670395,-0.33427399999999996,-0.513977
207,0.025787,0.7893979999999999,0.800217
208,0.35620100000000005,1.9038849999999998,0.815826
209,0.5609890000000001,2.057343,0.08833300000000001
210,0.499283,1.302948,-0.303116
211,0.110428,0.705032,0.0026550000000000002
212,-0.234238,0.791977,0.17334000000000002
213,-0.319839,0.9706879999999999,0.063217
214,-0.091415,0.9358059999999999,-0.054214
215,0.035965,0.931213,-0.031296
216,0.093262,1.041336,-0.048386
217,-0.039719,0.8806299999999999,0.019669
218,-0.091339,0.783813,0.096176
219,-0.15478499999999998,0.817825,0.144745
220,-0.175537,0.8394469999999999,0.116425
221,-0.040466,0.90538,0.05159
222,0.014069,1.067261,0.08201599999999999
223,0.006058,1.118851,-0.096954
224,-0.0014039999999999999,1.147369,-0.046066
225,-0.005722,1.2971190000000001,-0.159866
226,0.10082999999999999,1.224701,-0.044098000000000005
227,0.239456,1.240143,-0.019974000000000002
228,0.16806,1.263824,-0.178452
229,-0.092896,1.319077,-0.08048999999999999
230,-0.116013,1.421692,-0.12626600000000002
231,-0.068588,1.572601,-0.021927000000000002
232,-0.129364,1.235733,0.075531
233,-0.244995,1.208679,0.237656
234,-0.46060200000000007,1.511169,0.39314299999999996
235,-0.546463,1.708984,0.130859
236,-0.5320739999999999,1.3726200000000002,0.08921799999999999
237,-0.609879,1.229416,0.026320999999999997
238,-0.552277,1.292297,0.137573
239,-0.29097,1.112396,0.377884
240,0.030106,0.759979,0.6794279999999999
241,-0.000793,0.85495,0.022507
242,0.096741,0.641373,0.19123800000000002
243,0.023346000000000002,0.586075,0.22024499999999997
244,-0.163025,0.534454,0.206421
245,-0.273926,0.49668900000000005,0.16703800000000002
246,-0.316986,0.44270299999999996,0.21566799999999997
247,-0.296051,0.40426599999999996,0.207382
248,-0.276138,0.390228,0.13974
249,-0.16935699999999998,0.35693400000000003,-0.018097
250,0.003128,0.39621,-0.183853
251,-0.024704,0.5905,-0.515976
252,-0.289215,0.911575,-1.325974
253,-0.327469,1.48407,-1.44957
254,0.030532999999999998,2.1642,-1.232361
255,0.174118,1.642136,-0.7590640000000001
256,-0.037979,1.022583,-0.384827
257,-0.35202,0.477783,-0.581253
258,-0.8472139999999999,0.8607030000000001,-0.864944
259,-0.732346,1.8469849999999999,-0.235748
260,-0.18070999999999998,1.9103849999999998,1.107056
261,-0.075333,0.328583,0.7719729999999999
