,x,y,z
0,-0.10131799999999999,0.27308699999999997,0.119675
1,0.056,0.259232,0.125763
2,0.08126799999999999,0.313553,0.149475
3,0.002182,0.45794700000000005,0.239761
4,-0.120651,0.56311,0.369553
5,-0.325882,0.654007,0.420609
6,-0.468765,0.8320770000000001,0.419113
7,-0.496262,1.185745,0.503448
8,-0.581375,1.4919280000000001,0.406967
9,-0.42486599999999997,1.523148,0.746765
10,-0.289673,1.282516,0.94075
11,-0.33902,0.8485719999999999,0.436859
12,-0.43601999999999996,1.2883,0.29306
13,-0.474289,1.274414,0.23712199999999997
14,0.198624,0.952728,-0.343094
15,0.030883999999999998,1.116287,-0.355057
16,-0.221741,1.409363,0.008408
17,-0.330414,0.9566040000000001,0.199127
18,-0.266678,0.780334,-0.18364
19,-0.383743,0.706802,-0.115067
20,-0.526566,0.990936,0.019485
21,-0.301849,1.2753299999999999,0.21249400000000002
22,-0.336411,1.002609,0.159546
23,-0.478836,0.6873630000000001,0.128723
24,-0.426971,0.511459,-0.023956
25,-0.239166,0.45993,-0.023163
26,-0.13856500000000002,0.56601,0.0168
27,-0.181625,0.83165,0.11781300000000001
28,-0.225937,0.69429,0.113846
29,-0.308258,0.584854,0.006943
30,-0.385925,0.651154,-0.007965
31,-0.40992700000000004,0.776245,0.0028079999999999997
32,-0.328842,0.992599,0.146957
33,-0.331512,1.062393,0.150772
34,-0.49952700000000005,1.0509950000000001,0.241058
35,-0.7313689999999999,1.062271,0.171509
36,-0.901489,1.099442,0.07772799999999999
37,-0.7728729999999999,1.153305,0.19456500000000002
38,-0.5587770000000001,1.41011,0.047531
39,-0.552933,1.4780879999999998,-0.170761
40,-0.44101,1.10054,-0.13913
41,-0.315079,0.885742,-0.320679
42,-0.164871,0.840836,-0.27665700000000004
43,-0.158813,1.04277,-0.146378
44,-0.398102,1.369919,-0.146729
45,-0.297531,1.4676360000000002,-0.05159
46,-0.225388,1.312134,-0.0044399999999999995
47,-0.164322,1.232178,0.088364
48,-0.109253,1.168289,0.06442300000000001
49,-0.206421,0.945694,0.10643
50,-0.295456,0.818405,0.14314300000000002
51,-0.361053,0.8053130000000001,0.138504
52,-0.41648900000000005,0.662231,0.116806
53,-0.33671599999999996,0.452896,0.11729400000000001
54,-0.26779200000000003,0.286957,0.16961700000000002
55,-0.11265599999999999,0.259827,0.173096
56,0.003464,0.29646300000000003,0.17616300000000001
57,-0.018706999999999998,0.435699,0.29577600000000004
58,-0.1306,0.531982,0.38316300000000003
59,-0.293442,0.674713,0.46482799999999996
60,-0.441345,0.810883,0.475037
